  workflow,    t_alloc,      #team, #ftrs_spec,     fuzzed,         co,   #exec_wf,  #exec_tdd,   #exec_co,  #exec_spc,  #exec_imp,  #exec_tng,  #exec_dbg,  #exec_rfg,   #fuzz_wf,  #fuzz_tdd,   #fuzz_co,  #fuzz_spc,  #fuzz_imp,  #fuzz_tng,  #fuzz_dbg,  #fuzz_rfg,  #fuzz_tot,  #lines_wf, #lines_tdd,  #lines_co, #lines_spc, #lines_imp, #lines_tng, #lines_dbg, #lines_rfg,    mtf_avg,        mtf,     t_used, #ftrs_impld,     #t_run
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.001,         25,          0,         77,         77,          0,          0,          0,          0,          0,          0,        307,          0,          0,          0,          0,          0,        307,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        480,       1.52,         23
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.002,         25,          0,         95,         80,          8,          0,          0,          0,          0,          0,        188,          0,         11,          0,          0,          0,        199,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       2.04,         19
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.005,         25,          0,        175,         93,         39,          0,          0,          0,          0,          0,        163,          0,         25,          0,          0,          0,        188,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       3.32,        265
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.010,         25,          0,        330,         97,         50,         17,         10,          3,          0,          0,        145,          0,         17,          1,          1,          0,        164,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [1, 1, 5, 5, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0],        500,       3.72,        250
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.020,         25,          0,        635,         97,         76,         40,         14,          9,          0,          0,        146,          0,          8,         10,          0,          0,        164,         16,          6,          8,          3,          5,          7,          4,          5,       5.00, [0, 7, 0, 5, 0, 0, 9, 1, 58, 0, 8, 0, 0, 0, 2, 8, 14, 0, 4, 12, 3, 6, 0, 0, 0],        500,       3.68,        787
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.050,         25,          0,       1152,         99,         82,         54,         36,         31,          0,          0,        124,          0,          7,          9,          0,          0,        140,         16,          6,          8,          3,          5,          7,          4,          5,       5.00, [17, 1, 6, 1, 4, 2, 0, 0, 1, 4, 10, 0, 13, 13, 1, 13, 4, 0, 0, 2, 0, 11, 3, 3, 24],        480,       3.88,        492
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.100,         25,          0,       1794,         99,         94,         78,         59,         49,          0,          0,         60,          0,         10,          2,          4,          1,         77,         16,          6,          8,          3,          5,          7,          4,          5,      11.00, [14, 2, 4, 35, 9, 1, 4, 12, 7, 5, 1, 3, 3, 13, 31, 9, 18, 0, 46, 13, 1, 42, 16, 0, 1],        383,       3.92,        579
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.200,         25,          0,       2679,        100,         99,         94,         79,         72,          0,          0,        105,          0,          0,          0,          0,          3,        108,         16,          6,          8,          3,          5,          7,          4,          5,      22.00, [12, 13, 4, 28, 10, 35, 3, 16, 0, 47, 69, 19, 27, 38, 31, 3, 35, 23, 17, 15, 21, 18, 16, 59, 10],        344,       4.00,        606
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      0.500,         25,          0,       2784,        100,        100,         96,         87,         84,          0,          0,         37,          0,          0,          0,          0,          2,         39,         16,          6,          8,          3,          5,          7,          4,          5,      20.00, [13, 7, 19, 26, 45, 14, 27, 15, 33, 5, 19, 39, 18, 22, 18, 32, 4, 15, 44, 35, 5, 13, 17, 16, 1],        188,       4.00,        644
WaterfallD,        500,          3,    6 7 8 9, CTIDR     ,      1.000,         25,          0,       3572,        100,         99,         96,         96,         96,          0,          0,          7,          0,          0,          0,          0,          0,          7,         16,          6,          8,          3,          5,          7,          4,          5,      34.00, [11, 18, 1, 30, 11, 26, 20, 34, 44, 22, 26, 20, 42, 55, 47, 80, 31, 40, 46, 29, 22, 97, 27, 55, 34],         90,       4.00,        536
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.001,         25,          0,         79,         79,          0,          0,          0,          0,          0,          0,        264,          0,          0,          0,          0,          0,        264,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       1.76,         24
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.002,         25,          0,         94,         84,          4,          0,          0,          0,          0,          0,        202,          0,          0,          0,          0,          0,        202,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0],        500,       2.12,         20
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.005,         25,          0,        158,        104,         22,          0,          0,          0,          0,          0,        141,          0,         13,          0,          0,          0,        154,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0],        500,       3.68,        183
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.010,         25,          0,        295,        119,         52,          5,          5,          0,          0,          0,        117,          0,         34,          0,          0,          0,        151,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0],        500,       4.56,        403
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.020,         25,          0,        545,        122,         94,         29,          5,          0,          0,          0,        138,          0,         39,          3,          0,          0,        180,         16,          6,          8,          3,          5,          7,          4,          5,       1.00, [0, 0, 3, 1, 1, 2, 2, 0, 0, 1, 1, 2, 3, 3, 0, 0, 1, 0, 0, 0, 1, 0, 4, 1, 5],        500,       4.84,        413
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.050,         25,          0,        945,        124,        109,         63,         24,         17,          0,          0,         66,          0,         10,         10,          3,          6,         95,         16,          6,          8,          3,          5,          7,          4,          5,       4.00, [5, 5, 6, 12, 7, 0, 0, 1, 33, 1, 1, 0, 0, 1, 0, 2, 6, 10, 7, 4, 5, 0, 10, 1, 6],        500,       4.92,        674
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.100,         25,          0,       1964,        124,        114,         74,         50,         42,          0,          0,        141,          0,          3,          8,          1,          0,        153,         16,          6,          8,          3,          5,          7,          4,          5,       9.00, [10, 0, 13, 0, 20, 2, 0, 3, 1, 40, 7, 16, 16, 13, 13, 9, 17, 4, 0, 5, 45, 0, 2, 11, 0],        480,       4.92,       1195
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.200,         25,          0,       3087,        125,        123,        109,         98,         81,          0,          0,         92,          0,          5,          7,          0,          2,        106,         16,          6,          8,          3,          5,          7,          4,          5,      17.00, [15, 12, 22, 9, 8, 1, 2, 10, 31, 40, 26, 28, 0, 44, 18, 6, 22, 6, 8, 59, 2, 12, 14, 28, 26],        402,       5.00,       1116
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      0.500,         25,          0,       3791,        125,        125,        109,        104,         95,          0,          0,         50,          0,          0,          0,          4,          4,         58,         16,          6,          8,          3,          5,          7,          4,          5,      22.00, [18, 35, 24, 13, 22, 13, 13, 30, 1, 14, 42, 35, 20, 5, 20, 4, 37, 32, 34, 10, 29, 33, 16, 53, 6],        227,       5.00,       3714
WaterfallD,        500,          3, 6 7 8 9 10, CTIDR     ,      1.000,         25,          0,       4578,        125,        125,        115,        115,        108,          0,          0,         18,          0,          0,          0,          0,          0,         18,         16,          6,          8,          3,          5,          7,          4,          5,      29.00, [22, 26, 5, 20, 6, 31, 53, 25, 21, 20, 57, 85, 27, 74, 20, 17, 37, 2, 34, 19, 35, 30, 5, 17, 39],        150,       5.00,       6059
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.001,         25,          0,         81,         81,          0,          0,          0,          0,          0,          0,        271,          0,          0,          0,          0,          0,        271,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       1.80,         45
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.002,         25,          0,         89,         86,          2,          0,          0,          0,          0,          0,        189,          0,          0,          0,          0,          0,        189,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       2.32,         36
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.005,         25,          0,        170,        122,         19,          0,          0,          0,          0,          0,        127,          0,          3,          0,          0,          0,        130,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       4.52,       3121
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.010,         25,          0,        314,        133,         52,          8,          0,          0,          0,          0,        137,          0,         14,          0,          0,          0,        151,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 4, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3],        500,       5.04,       2180
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.020,         25,          0,        515,        142,         81,         26,          6,          5,          0,          0,        128,          0,         18,          7,          1,          4,        158,         16,          6,          8,          3,          5,          7,          4,          5,       1.00, [0, 8, 0, 0, 0, 0, 1, 0, 0, 7, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4],        500,       5.60,       1290
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.050,         25,          0,       1110,        145,        114,         60,         34,         20,          0,          0,        125,          0,          2,          2,          5,          6,        140,         16,          6,          8,          3,          5,          7,          4,          5,       4.00, [3, 0, 1, 8, 19, 0, 1, 5, 0, 1, 0, 6, 26, 6, 1, 0, 3, 4, 1, 4, 1, 6, 12, 3, 0],        500,       5.72,     125249
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.100,         25,          0,       2551,        150,        142,        111,         76,         53,          0,          0,        134,          0,          6,          3,          0,          0,        143,         16,          6,          8,          3,          5,          7,          4,          5,      10.00, [5, 4, 2, 10, 7, 0, 1, 16, 14, 6, 7, 3, 2, 49, 9, 1, 15, 20, 2, 6, 11, 6, 3, 52, 18],        461,       5.96,       1703
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.200,         25,          0,       4405,        150,        142,        135,        126,        105,          0,          0,         95,          0,          0,          0,          0,          6,        101,         16,          6,          8,          3,          5,          7,          4,          5,      20.00, [11, 20, 27, 25, 0, 4, 19, 1, 8, 37, 14, 11, 20, 35, 27, 26, 18, 14, 19, 23, 36, 5, 23, 69, 10],        422,       6.00,       3896
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      0.500,         25,          0,       4535,        150,        134,        112,        102,         96,          0,          0,         57,          0,          2,          0,          4,          0,         63,         16,          6,          8,          3,          5,          7,          4,          5,      23.00, [5, 1, 57, 47, 24, 5, 1, 1, 27, 60, 0, 33, 7, 0, 24, 19, 33, 17, 42, 22, 60, 9, 1, 38, 54],        305,       6.00,       1872
WaterfallD,        500,          3, 6 7 8 9 10 11, CTIDR     ,      1.000,         25,          0,       6238,        149,        144,        144,        138,        138,          0,          0,         15,          0,          0,          0,          0,          4,         19,         16,          6,          8,          3,          5,          7,          4,          5,      37.00, [25, 55, 25, 15, 25, 5, 68, 24, 42, 42, 18, 53, 67, 45, 23, 30, 70, 0, 26, 122, 32, 25, 26, 21, 47],         52,       5.92,       2222
WaterfallD,        500,          3,          0, WT        ,      0.001,         25,          0,         40,          7,          7,          7,          7,          7,        109,          0,          0,          0,          0,          0,          0,          0,        109,         16,          6,          8,          3,          5,          7,          4,          5,     105.00, [42, 0, 750, 750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 70, 750, 0, 0, 0, 230, 0, 0, 0, 0, 0],          5,       0.28,         11
WaterfallD,        500,          3,          0, WT        ,      0.002,         25,          0,         91,         15,         15,         15,         15,         15,         51,          0,          0,          0,          0,          0,          0,          0,         51,         16,          6,          8,          3,          5,          7,          4,          5,     211.00, [42, 0, 750, 750, 68, 0, 55, 750, 0, 0, 0, 230, 78, 0, 0, 0, 750, 151, 56, 750, 66, 0, 0, 750, 52],         10,       0.60,         12
WaterfallD,        500,          3,          0, WT        ,      0.005,         25,          0,        136,         22,         22,         22,         22,         22,          9,          0,          0,          0,          0,          0,          0,          0,          9,         16,          6,          8,          3,          5,          7,          4,          5,     209.00, [42, 211, 0, 20, 208, 46, 176, 27, 750, 89, 750, 193, 36, 97, 89, 39, 750, 0, 750, 0, 49, 750, 118, 26, 25],         14,       0.88,         12
WaterfallD,        500,          3,          0, WT        ,      0.010,         25,          0,        136,         22,         22,         22,         22,         22,          4,          0,          0,          0,          0,          0,          0,          0,          4,         16,          6,          8,          3,          5,          7,          4,          5,     209.00, [42, 211, 0, 20, 208, 46, 176, 27, 750, 89, 750, 193, 36, 97, 89, 39, 750, 0, 750, 0, 49, 750, 118, 26, 25],         14,       0.88,         12
WaterfallD,        500,          3,          0, WT        ,      0.020,         25,          0,        135,         22,         22,         22,         22,         22,          6,          0,          0,          0,          0,          0,          0,          0,          6,         16,          6,          8,          3,          5,          7,          4,          5,     184.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 0, 750, 129, 750, 18, 750, 173, 56, 0, 45, 83, 0, 95, 68, 47],         14,       0.88,         11
WaterfallD,        500,          3,          0, WT        ,      0.050,         25,          0,        145,         24,         24,         24,         24,         24,          1,          0,          0,          0,          0,          0,          0,          0,          1,         16,          6,          8,          3,          5,          7,          4,          5,     198.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 93, 106, 113, 72, 159, 80, 750, 42, 750, 199, 56, 0, 45, 83, 750],         15,       0.96,         12
WaterfallD,        500,          3,          0, WT        ,      0.100,         25,          0,        153,         25,         25,         25,         25,         25,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     204.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 93, 106, 113, 72, 159, 80, 750, 42, 750, 199, 56, 75, 191, 750, 15],         16,       1.00,         12
WaterfallD,        500,          3,          0, WT        ,      0.200,         25,          0,        153,         25,         25,         25,         25,         25,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     204.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 93, 106, 113, 72, 159, 80, 750, 42, 750, 199, 56, 75, 191, 750, 15],         16,       1.00,         12
WaterfallD,        500,          3,          0, WT        ,      0.500,         25,          0,        153,         25,         25,         25,         25,         25,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     204.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 93, 106, 113, 72, 159, 80, 750, 42, 750, 199, 56, 75, 191, 750, 15],         16,       1.00,         12
WaterfallD,        500,          3,          0, WT        ,      1.000,         25,          0,        153,         25,         25,         25,         25,         25,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     204.00, [42, 211, 25, 27, 28, 258, 62, 221, 750, 33, 93, 106, 113, 72, 159, 80, 750, 42, 750, 199, 56, 75, 191, 750, 15],         16,       1.00,         12
WaterfallD,        500,          3,        0 1, WT        ,      0.001,         25,          0,        111,         10,         10,         10,         10,         10,        163,          0,          0,          0,          0,          0,          0,          0,        163,         16,          6,          8,          3,          5,          7,          4,          5,      17.00, [133, 0, 75, 0, 0, 34, 47, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],          6,       0.40,         10
WaterfallD,        500,          3,        0 1, WT        ,      0.002,         25,          0,        207,         32,         32,         32,         32,         32,         20,          0,          0,          0,          0,          0,          0,          0,         20,         16,          6,          8,          3,          5,          7,          4,          5,      70.00, [73, 169, 26, 47, 68, 73, 0, 0, 0, 0, 355, 0, 0, 0, 34, 118, 162, 39, 0, 68, 0, 149, 166, 157, 67],         12,       1.28,         13
WaterfallD,        500,          3,        0 1, WT        ,      0.005,         25,          0,        291,         44,         44,         44,         44,         44,         20,          0,          0,          0,          0,          0,          0,          0,         20,         16,          6,          8,          3,          5,          7,          4,          5,     124.00, [133, 0, 75, 17, 170, 241, 123, 259, 750, 66, 142, 27, 27, 89, 87, 29, 58, 40, 110, 399, 0, 95, 0, 38, 148],         16,       1.76,         14
WaterfallD,        500,          3,        0 1, WT        ,      0.010,         25,          0,        259,         38,         38,         38,         38,         38,         23,          0,          0,          0,          0,          0,          0,          0,         23,         16,          6,          8,          3,          5,          7,          4,          5,     134.00, [73, 198, 107, 51, 0, 0, 101, 28, 750, 125, 296, 0, 31, 0, 534, 0, 44, 66, 382, 78, 369, 41, 25, 64, 0],         14,       1.52,         14
WaterfallD,        500,          3,        0 1, WT        ,      0.020,         25,          0,        234,         40,         40,         40,         40,         40,         27,          0,          0,          0,          0,          0,          0,          0,         27,         16,          6,          8,          3,          5,          7,          4,          5,     145.00, [133, 0, 75, 17, 170, 241, 211, 123, 83, 60, 362, 750, 0, 112, 0, 374, 399, 0, 120, 65, 64, 28, 152, 0, 90],         13,       1.60,         14
WaterfallD,        500,          3,        0 1, WT        ,      0.050,         25,          0,        306,         48,         48,         48,         48,         48,          1,          0,          0,          0,          0,          0,          0,          0,          1,         16,          6,          8,          3,          5,          7,          4,          5,     157.00, [73, 169, 26, 47, 68, 750, 57, 59, 31, 137, 36, 67, 97, 167, 118, 341, 185, 189, 76, 0, 750, 60, 198, 75, 149],         17,       1.92,         15
WaterfallD,        500,          3,        0 1, WT        ,      0.100,         25,          0,        299,         50,         50,         50,         50,         50,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     120.00, [73, 198, 107, 47, 34, 122, 96, 82, 85, 128, 40, 33, 51, 136, 36, 67, 229, 403, 47, 70, 409, 81, 369, 41, 25],         16,       2.00,         15
WaterfallD,        500,          3,        0 1, WT        ,      0.200,         25,          0,        320,         50,         50,         50,         50,         50,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     128.00, [73, 169, 26, 47, 68, 750, 57, 33, 51, 136, 36, 67, 97, 167, 118, 341, 138, 133, 45, 87, 34, 49, 268, 145, 84],         17,       2.00,         15
WaterfallD,        500,          3,        0 1, WT        ,      0.500,         25,          0,        328,         50,         50,         50,         50,         50,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     134.00, [73, 198, 107, 51, 138, 184, 43, 161, 66, 76, 750, 227, 91, 49, 37, 30, 29, 98, 187, 40, 321, 110, 77, 138, 89],         18,       2.00,         15
WaterfallD,        500,          3,        0 1, WT        ,      1.000,         25,          0,        292,         50,         50,         50,         50,         50,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     206.00, [73, 169, 26, 44, 750, 37, 71, 386, 750, 68, 42, 185, 189, 76, 334, 179, 53, 332, 161, 210, 72, 750, 39, 59, 98],         16,       2.00,         16
WaterfallD,        500,          3,      0 1 2, WT        ,      0.001,         25,          0,        174,         21,         21,         21,         21,         21,         81,          0,          0,          0,          0,          0,          0,          0,         81,         16,          6,          8,          3,          5,          7,          4,          5,      25.00, [32, 62, 0, 27, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 68, 0, 286, 0, 0, 0, 0, 0],         10,       0.84,         13
WaterfallD,        500,          3,      0 1 2, WT        ,      0.002,         25,          0,        315,         45,         45,         45,         45,         45,         68,          0,          0,          0,          0,          0,          0,          0,         68,         16,          6,          8,          3,          5,          7,          4,          5,      61.00, [32, 62, 35, 0, 33, 33, 0, 0, 455, 0, 73, 79, 103, 0, 0, 0, 141, 0, 60, 35, 0, 287, 72, 33, 0],         16,       1.80,         17
WaterfallD,        500,          3,      0 1 2, WT        ,      0.005,         25,          0,        425,         57,         57,         57,         57,         57,         24,          0,          0,          0,          0,          0,          0,          0,         24,         16,          6,          8,          3,          5,          7,          4,          5,      65.00, [36, 0, 49, 0, 0, 43, 87, 109, 36, 182, 54, 53, 181, 204, 92, 0, 77, 80, 48, 58, 49, 0, 73, 0, 115],         21,       2.28,         18
WaterfallD,        500,          3,      0 1 2, WT        ,      0.010,         25,          0,        422,         57,         57,         57,         57,         57,         36,          0,          0,          0,          0,          0,          0,          0,         36,         16,          6,          8,          3,          5,          7,          4,          5,      84.00, [36, 0, 66, 111, 29, 0, 47, 146, 67, 30, 0, 49, 223, 285, 254, 0, 0, 105, 85, 0, 31, 198, 97, 95, 170],         21,       2.28,         18
WaterfallD,        500,          3,      0 1 2, WT        ,      0.020,         25,          0,        555,         72,         72,         72,         72,         72,          3,          0,          0,          0,          0,          0,          0,          0,          3,         16,          6,          8,          3,          5,          7,          4,          5,     107.00, [32, 62, 48, 26, 25, 228, 112, 108, 0, 84, 50, 210, 36, 244, 225, 53, 104, 60, 57, 130, 139, 296, 153, 162, 42],         27,       2.88,         21
WaterfallD,        500,          3,      0 1 2, WT        ,      0.050,         25,          0,        619,         75,         75,         75,         75,         75,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     148.00, [32, 50, 148, 90, 146, 67, 27, 60, 124, 302, 500, 206, 144, 97, 95, 170, 491, 162, 38, 110, 157, 68, 85, 225, 108],         29,       3.00,         22
WaterfallD,        500,          3,      0 1 2, WT        ,      0.100,         25,          0,        538,         72,         72,         72,         72,         72,          1,          0,          0,          0,          0,          0,          0,          0,          1,         16,          6,          8,          3,          5,          7,          4,          5,     102.00, [32, 49, 97, 37, 74, 140, 234, 65, 0, 80, 49, 113, 33, 94, 41, 111, 102, 316, 197, 81, 41, 174, 129, 48, 224],         26,       2.88,         21
WaterfallD,        500,          3,      0 1 2, WT        ,      0.200,         25,          0,        653,         72,         72,         72,         72,         72,          1,          0,          0,          0,          0,          0,          0,          0,          1,         16,          6,          8,          3,          5,          7,          4,          5,      95.00, [32, 62, 23, 66, 0, 101, 91, 65, 38, 463, 43, 23, 100, 103, 101, 130, 30, 40, 97, 89, 54, 49, 56, 170, 370],         30,       2.88,         23
WaterfallD,        500,          3,      0 1 2, WT        ,      0.500,         25,          0,        609,         75,         75,         75,         75,         75,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     113.00, [19, 187, 42, 35, 44, 750, 141, 92, 77, 49, 90, 72, 46, 168, 76, 48, 240, 30, 115, 78, 138, 147, 52, 37, 64],         29,       3.00,         22
WaterfallD,        500,          3,      0 1 2, WT        ,      1.000,         25,          0,        562,         75,         75,         75,         75,         75,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     151.00, [32, 62, 23, 156, 251, 77, 132, 42, 43, 94, 61, 61, 302, 175, 28, 97, 41, 104, 44, 750, 750, 49, 85, 225, 108],         27,       3.00,         21
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.001,         25,          0,        176,         16,         16,         16,         16,         16,        153,          0,          0,          0,          0,          0,          0,          0,        153,         16,          6,          8,          3,          5,          7,          4,          5,      16.00, [56, 0, 0, 0, 53, 0, 191, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],          9,       0.64,         14
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.002,         25,          0,        413,         40,         40,         40,         40,         40,         66,          0,          0,          0,          0,          0,          0,          0,         66,         16,          6,          8,          3,          5,          7,          4,          5,      67.00, [58, 148, 0, 0, 42, 0, 57, 0, 0, 0, 0, 417, 0, 0, 25, 0, 0, 429, 0, 325, 150, 24, 0, 0, 0],         16,       1.60,         23
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.005,         25,          0,        670,         84,         84,         84,         84,         84,          8,          0,          0,          0,          0,          0,          0,          0,          8,         16,          6,          8,          3,          5,          7,          4,          5,      72.00, [50, 50, 37, 234, 43, 45, 120, 115, 58, 67, 0, 102, 66, 80, 35, 65, 139, 80, 257, 24, 0, 0, 0, 80, 73],         25,       3.36,         33
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.010,         25,          0,        850,         96,         96,         96,         96,         96,         12,          0,          0,          0,          0,          0,          0,          0,         12,         16,          6,          8,          3,          5,          7,          4,          5,      98.00, [74, 60, 102, 104, 139, 137, 0, 63, 82, 185, 11, 31, 108, 105, 66, 166, 117, 183, 85, 188, 33, 73, 124, 161, 61],         32,       3.84,         38
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.020,         25,          0,        833,         96,         96,         96,         96,         96,          7,          0,          0,          0,          0,          0,          0,          0,          7,         16,          6,          8,          3,          5,          7,          4,          5,     110.00, [120, 78, 41, 117, 111, 78, 82, 45, 90, 0, 132, 77, 62, 147, 35, 104, 133, 238, 184, 177, 115, 52, 323, 168, 62],         32,       3.84,         36
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.050,         25,          0,        982,        100,        100,        100,        100,        100,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     112.00, [21, 48, 62, 69, 198, 112, 81, 138, 47, 46, 64, 161, 90, 750, 58, 141, 116, 52, 68, 78, 92, 98, 119, 66, 38],         36,       4.00,         40
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.100,         25,          0,        973,        100,        100,        100,        100,        100,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     116.00, [52, 74, 75, 21, 69, 107, 116, 142, 54, 82, 55, 161, 120, 104, 72, 42, 230, 120, 40, 389, 184, 160, 68, 145, 235],         35,       4.00,         41
WaterfallD,        500,          3,    0 1 2 3, WT        ,      0.200,         25,          0,        839,        100,        100,        100,        100,        100,          0,          0,          0,          0,          0,          0,          0,          0,          0,         16,          6,          8,          3,          5,          7,          4,          5,     130.00, [52, 51, 117, 346, 88, 74, 60, 78, 103, 198, 74, 89, 102, 56, 61, 146, 111, 47, 138, 48, 515, 399, 62, 16, 228],         31,       4.00,         38
